estimate	se	df	Tval	pval	qval	signif	Protein.IDs	taxonomy
0.935347087737621	0.139326409954434	588.571421207886	6.71335095796644	4.48428474277794e-11	3.23833474146179e-09	TRUE	P77581	Escherichia coli (strain K12)
0.826775780492651	0.123618557868384	674.725691416212	6.68812025272869	4.74709111205471e-11	3.3606630216966e-09	TRUE	P69786	Escherichia coli (strain K12)
1.00727398752824	0.147623889996183	306.102480206716	6.82324512349787	4.77149351020902e-11	3.3606630216966e-09	TRUE	P0ACJ0	Escherichia coli (strain K12)
0.860272945360187	0.128545445686439	529.380737823286	6.6923642511509	5.606157898828e-11	3.9003818064407e-09	TRUE	P0AGJ9	Escherichia coli (strain K12)
0.663373499228636	0.100567144853101	1306.44940537549	6.59632427864618	6.10589381088903e-11	4.19688243266529e-09	TRUE	P0A836	Escherichia coli (strain K12)
1.39280690298115	0.190107899181213	96.2789497414463	7.3264020536754	7.26205556174462e-11	4.93214606901822e-09	TRUE	P0A9Z1	Escherichia coli (strain K12)
1.01325461931441	0.148385541807013	214.419323213605	6.82852660020088	8.69508396287519e-11	5.83593576567094e-09	TRUE	P0ACB2	Escherichia coli (strain K12)
0.723461104057476	0.110791581523569	967.386191039792	6.52992848471587	1.06110998636517e-10	7.03910752582942e-09	TRUE	P00509	Escherichia coli (strain K12)
0.954090404393892	0.145802438248278	467.984939611982	6.54372050191114	1.57805566540294e-10	1.03480546794526e-08	TRUE	P21165	Escherichia coli (strain K12)
0.940666165966197	0.1433861062237	380.389974723468	6.5603717873379	1.75679759082325e-10	1.13892389268712e-08	TRUE	P0AFG0	Escherichia coli (strain K12)
0.979378869191315	0.149195495690211	361.746173305709	6.564399713681	1.81501397117918e-10	1.15361209293279e-08	TRUE	P27248	Escherichia coli (strain K12)
0.96312340863031	0.147262022966204	412.736470894429	6.54020221392276	1.81989637798337e-10	1.15361209293279e-08	TRUE	P31120	Escherichia coli (strain K12)
1.00382227303926	0.15450753690744	502.564368360303	6.49691460449994	1.97556702356695e-10	1.23852855708236e-08	TRUE	P0AES6	Escherichia coli (strain K12)
1.30681783603661	0.195899083264635	220.493722314028	6.67087264656189	2.02236696639601e-10	1.25408734166188e-08	TRUE	P0AG51	Escherichia coli (strain K12)
0.754729319030083	0.116923420664673	672.243346329952	6.45490283075608	2.07404587728269e-10	1.27230448708578e-08	TRUE	P0A991	Escherichia coli (strain K12)
0.73760725037198	0.114728086297562	664.003748015	6.42917766848219	2.45176644598128e-10	1.48801357173651e-08	TRUE	P0A6H5	Escherichia coli (strain K12)
0.827059082057051	0.128276678323742	530.49352961573	6.44746256969439	2.56055491328687e-10	1.5376806084528e-08	TRUE	P0AC53	Escherichia coli (strain K12)
-0.881560289365448	0.139632344840021	608.333228614211	-6.31343898417996	5.26492972665316e-10	3.12879417609961e-08	TRUE	P22314	Homo sapiens
2.46361972470848	0.319986505044522	48.7822102305028	7.69913632565755	5.68227243341675e-10	3.34199631264357e-08	TRUE	P0AFZ3	Escherichia coli (strain K12)
-0.614483705470552	0.0985696554368317	993.972863175725	-6.23400480347975	6.70997560854303e-10	3.90616437211612e-08	TRUE	P11387	Homo sapiens
2.20389028507419	0.273244503712037	38.7962401601216	8.06563445973937	8.03804694584716e-10	4.63202604303616e-08	TRUE	P0AFT2	Escherichia coli (strain K12)
0.629783691406634	0.102045377155312	873.482522482306	6.17160432900466	1.03363367076194e-09	5.89480638695609e-08	TRUE	P15288	Escherichia coli (strain K12)
1.08333139690593	0.173250683954921	396.146706464198	6.25297039051114	1.04360288358031e-09	5.89480638695609e-08	TRUE	P0AFK0	Escherichia coli (strain K12)
1.38306090833104	0.220615336894402	337.220081753259	6.26910589173158	1.1104443638681e-09	6.2108677410466e-08	TRUE	P09323	Escherichia coli (strain K12)
1.57639148760083	0.242713500626173	146.18651800048	6.4948652775141	1.21953602128628e-09	6.75480873926041e-08	TRUE	P76329	Escherichia coli (strain K12)
0.637351704209698	0.1040081423863	1015.70221124259	6.1279020044651	1.27210670924069e-09	6.97823920790208e-08	TRUE	P07118	Escherichia coli (strain K12)
1.42505603869227	0.22123746856524	160.367185889287	6.44129607852588	1.31755517008266e-09	7.15871642411577e-08	TRUE	P25906	Escherichia coli (strain K12)
0.872032294563493	0.141604353065759	587.202852474575	6.1582308430768	1.36488047447196e-09	7.34588972345523e-08	TRUE	P0AC59	Escherichia coli (strain K12)
-1.3845599827487	0.200414110175951	73.2428783743747	-6.9084955222621	1.51805636956107e-09	8.09393606387465e-08	TRUE	A0A1W2PS52, P04080	Homo sapiens
0.754444244455967	0.123584290696974	695.592244339145	6.10469372928514	1.71147965277191e-09	9.04073279542938e-08	TRUE	P09169	Escherichia coli (strain K12)
3.67373772607316	0.495202265359032	47.4951676218767	7.41866098574817	1.78855963464313e-09	9.36122267489821e-08	TRUE	P0ACV6	Escherichia coli (strain K12)
-0.575215334134845	0.0949792822725299	1268.78901997489	-6.05621900241722	1.83314436981523e-09	9.50735329981444e-08	TRUE	Q9NR30	Homo sapiens
0.770455536276704	0.125719293832278	465.627885427126	6.1283794459152	1.89314161288161e-09	9.73006567701766e-08	TRUE	P0A9Q1	Escherichia coli (strain K12)
0.589531808703914	0.0971916360655785	920.027271672574	6.06566400740632	1.91715993705344e-09	9.73261525565888e-08	TRUE	P0AES4	Escherichia coli (strain K12)
0.792000740509956	0.130151151828122	690.533185842538	6.08523804350093	1.92775727237415e-09	9.73261525565888e-08	TRUE	P28304	Escherichia coli (strain K12)
-0.731075113956837	0.121303398049121	789.279461222007	-6.02683128184746	2.56456485237874e-09	1.28340723533515e-07	TRUE	P30041	Homo sapiens
0.725928641593045	0.120320707350372	646.175184628502	6.03328103348955	2.70576289909573e-09	1.34229368168184e-07	TRUE	P0ABD5	Escherichia coli (strain K12)
0.868763338049702	0.143518977005373	467.915816622776	6.05329940456011	2.91321865792972e-09	1.43275107271458e-07	TRUE	P0A796	Escherichia coli (strain K12)
0.525431822696425	0.088685297597183	2444.44556897571	5.92467789963322	3.57016520961989e-09	1.74083696759671e-07	TRUE	P09373	Escherichia coli (strain K12)
0.656336157252263	0.110843618593948	1316.51881333642	5.92128049930064	4.07054608248941e-09	1.96800554242391e-07	TRUE	P02925	Escherichia coli (strain K12)
0.87828037217865	0.14596380431516	382.458956100328	6.01711072343867	4.15853424739942e-09	1.99365024213561e-07	TRUE	P0ABA6	Escherichia coli (strain K12)
0.780588463920401	0.130103621425048	403.113865791564	5.99974432202945	4.40277560684514e-09	2.08652478812382e-07	TRUE	P0A6J5	Escherichia coli (strain K12)
-0.572117557759742	0.0966226671201631	975.33014113726	-5.9211526116148	4.42540752608207e-09	2.08652478812382e-07	TRUE	Q15029	Homo sapiens
-0.49065936025964	0.0834880465482093	1582.75477534043	-5.87700132588817	5.08424644352609e-09	2.37751032461609e-07	TRUE	P13639	Homo sapiens
1.18659260933307	0.193382996127911	181.35884432007	6.13597179220562	5.18705612987079e-09	2.405866278123e-07	TRUE	P0ADT8	Escherichia coli (strain K12)
3.72206845717766	0.466758997655411	30.7803295261101	7.97428325082983	5.56647051558906e-09	2.56102534608351e-07	TRUE	P39353	Escherichia coli (strain K12)
0.936432107396928	0.15838814260428	560.481843874589	5.91226143573465	5.867666042098e-09	2.67800278161353e-07	TRUE	P69805	Escherichia coli (strain K12)
0.697238105235458	0.118965621613099	1124.53446756537	5.86083690213481	6.0446671173697e-09	2.73689094480906e-07	TRUE	P0A6P1	Escherichia coli (strain K12)
0.978963125370641	0.163010621247821	270.823647026744	6.005517418907	6.11768523626607e-09	2.74814128133055e-07	TRUE	P0AEP3	Escherichia coli (strain K12)
1.13123186354453	0.183985941057376	157.592955909636	6.14846904629392	6.17228624183454e-09	2.75100726638016e-07	TRUE	P0ADC1	Escherichia coli (strain K12)
0.853873146763728	0.144766422443917	531.049090487399	5.89828174481911	6.54321556460549e-09	2.89372440279646e-07	TRUE	P0A9D8	Escherichia coli (strain K12)
-0.469102692759199	0.0804062823855662	1337.1744506767	-5.83415473071802	6.77334342644495e-09	2.95597264409711e-07	TRUE	Q6P2Q9	Homo sapiens
0.591474813537152	0.101250143717445	1106.23646626724	5.84171826153411	6.78759713193201e-09	2.95597264409711e-07	TRUE	P0A867	Escherichia coli (strain K12)
0.948921853077751	0.159395229968609	288.996620490031	5.95326380384551	7.6044844716852e-09	3.28663514477001e-07	TRUE	P75818	Escherichia coli (strain K12)
0.918661529201757	0.154746697627155	307.914460207362	5.93655013831164	7.84199932824388e-09	3.36380497500988e-07	TRUE	P0A9L8	Escherichia coli (strain K12)
0.622235954291403	0.107166229344138	688.93568762153	5.80626899070273	9.75198472153089e-09	4.15187110718909e-07	TRUE	P0A717	Escherichia coli (strain K12)
0.635255812479453	0.109548727722419	705.811677223404	5.79884244834955	1.00738938942198e-08	4.25715293826103e-07	TRUE	P0A8M0	Escherichia coli (strain K12)
0.681164675196259	0.117496608151482	630.017993356585	5.79731352174926	1.06590238730492e-08	4.47130376439308e-07	TRUE	P02930	Escherichia coli (strain K12)
7.61855542645216	0.93177594645588	26.084658335491	8.17638130221137	1.14396883691917e-08	4.73927169855491e-07	TRUE	P0ACQ4	Escherichia coli (strain K12)
0.672676696653289	0.116837509350377	968.125681138973	5.75736936188908	1.14639701034282e-08	4.73927169855491e-07	TRUE	P0ABK5	Escherichia coli (strain K12)
-1.13359407069547	0.174683252321564	66.9837471430859	-6.48942617926936	1.22906306561799e-08	5.04446387723067e-07	TRUE	P62913	Homo sapiens
-0.511110927643692	0.0893181235523942	1489.48292396461	-5.72236526379636	1.26793988307417e-08	5.16685502352724e-07	TRUE	P11021	Homo sapiens
0.693735864262532	0.12035832989973	526.3760874383	5.76392065958777	1.40094298073074e-08	5.66835440075808e-07	TRUE	P04983	Escherichia coli (strain K12)
0.941934844066412	0.162779018686073	392.272007538052	5.78658632832145	1.4709821543549e-08	5.90982619055966e-07	TRUE	P37689	Escherichia coli (strain K12)
1.18815079392584	0.201914081567395	217.095461664357	5.88443750283585	1.49898767091687e-08	5.98022703676975e-07	TRUE	P0AAB6	Escherichia coli (strain K12)
0.683479430670713	0.119082487861433	568.078453179409	5.73954611584891	1.54602584573478e-08	6.12505378466451e-07	TRUE	P08506	Escherichia coli (strain K12)
0.922141983476207	0.159124931841595	322.221868247415	5.79508171852151	1.62600674703809e-08	6.39749551162226e-07	TRUE	P0ABU0	Escherichia coli (strain K12)
0.786529586000337	0.136551503848799	410.566258880357	5.7599481794887	1.65179585192756e-08	6.45444885975805e-07	TRUE	P0ADV7	Escherichia coli (strain K12)
-0.616014956659461	0.108144315697883	706.423430977301	-5.69623056638862	1.79776743722454e-08	6.97704981589523e-07	TRUE	A0A1W2PQ51, A0A1X7SBZ2, Q92841	Homo sapiens
0.86054130288076	0.150929059627108	582.755352525004	5.70162767201262	1.88729673950304e-08	7.27501885058434e-07	TRUE	P0A9C5	Escherichia coli (strain K12)
1.07318207102478	0.18000384197488	137.457676687476	5.96199536215756	1.9926020367705e-08	7.62939236226557e-07	TRUE	P0A9D4	Escherichia coli (strain K12)
0.662599847268171	0.117837710303706	1942.78782501825	5.62298644093165	2.14861321283914e-08	8.17189225283154e-07	TRUE	P0CE47, P0CE48	Escherichia coli (strain K12)
0.756334963926649	0.132924042827577	465.827162667915	5.68997863620302	2.24877646963506e-08	8.49620513858809e-07	TRUE	P0A8N3	Escherichia coli (strain K12)
0.951110160584894	0.163818802867423	214.401824005645	5.80586687203801	2.2861890647833e-08	8.5807293517031e-07	TRUE	P0A6W5	Escherichia coli (strain K12)
0.832461410988453	0.146506282237898	437.19186528555	5.6820867902217	2.43285831039316e-08	9.01755808128396e-07	TRUE	P0AB77	Escherichia coli (strain K12)
2.50336798848588	0.349377035797665	34.7611088552939	7.1652333496116	2.43418745752451e-08	9.01755808128396e-07	TRUE	Q47706	Escherichia coli (strain K12)
1.28233753005831	0.22145154459918	208.444860068251	5.79060097494147	2.55536590821383e-08	9.40539516539348e-07	TRUE	P21362	Escherichia coli (strain K12)
-0.764763517389657	0.135747351504793	625.605035869466	-5.63372698555122	2.66764556207142e-08	9.75571662283168e-07	TRUE	P26641	Homo sapiens
-1.9383501087995	0.308626741008982	68.1614065748761	-6.28056435570854	2.71094316150495e-08	9.85091129706099e-07	TRUE	H3BR68, J3KPS3, P04075	Homo sapiens
1.3651871269899	0.212742839967892	57.4933689697336	6.41707672604137	2.86426899712619e-08	1.02771412758522e-06	TRUE	P77335	Escherichia coli (strain K12)
1.42862058712071	0.244418269665922	150.431141681658	5.84498282011977	3.03250061309495e-08	1.08127599985667e-06	TRUE	P0AG90	Escherichia coli (strain K12)
-0.87802335201258	0.152003524767957	175.961746522473	-5.77633547217368	3.39481081774639e-08	1.19560916588604e-06	TRUE	Q15056	Homo sapiens
0.754506553161185	0.134371426338345	462.202157105976	5.6150818200095	3.39506897236702e-08	1.19560916588604e-06	TRUE	P0A786	Escherichia coli (strain K12)
1.19507396857228	0.206948808904155	175.868823856156	5.77473228718009	3.42449259423317e-08	1.19857240798161e-06	TRUE	P23882	Escherichia coli (strain K12)
1.07113539937266	0.188623155152315	262.713977792186	5.67870576922387	3.58921334140716e-08	1.24856476297121e-06	TRUE	P15254	Escherichia coli (strain K12)
1.1146746509467	0.193778502353504	183.430904164043	5.75231327215664	3.62679558690488e-08	1.2539920498965e-06	TRUE	P31554	Escherichia coli (strain K12)
0.808870118151211	0.144049609912309	385.956138280468	5.6152190807293	3.75921373327001e-08	1.29194664748828e-06	TRUE	P23893	Escherichia coli (strain K12)
0.946918747072052	0.168749397265688	387.590719464408	5.61139039555306	3.8269809530485e-08	1.30736085851148e-06	TRUE	P25665	Escherichia coli (strain K12)
1.42825448912231	0.247295795827208	144.078210438101	5.77549037720101	4.54568810078024e-08	1.54363991755662e-06	TRUE	P36672	Escherichia coli (strain K12)
1.61210511980905	0.259273180906347	59.9064943551447	6.21778586652727	5.32936328827322e-08	1.79905429346738e-06	TRUE	P39356	Escherichia coli (strain K12)
0.50381230504702	0.0920522052343149	1189.05630853589	5.473114997784	5.3892118121494e-08	1.80855608166543e-06	TRUE	P0A850	Escherichia coli (strain K12)
0.686292810527763	0.124917849366924	473.166733793594	5.49395313804915	6.43046448660735e-08	2.14536841497631e-06	TRUE	P18843	Escherichia coli (strain K12)
0.818238242257734	0.148755756987073	432.280405016531	5.50054840787667	6.49253173379572e-08	2.15348218263399e-06	TRUE	P0A9K3	Escherichia coli (strain K12)
0.547938670466834	0.1008918892615	1411.22682568593	5.43094865680076	6.59266392147974e-08	2.17405477873075e-06	TRUE	P0AD61	Escherichia coli (strain K12)
1.77822218629081	0.281616505413487	50.8264424488771	6.31433936615294	6.66421547079029e-08	2.18502007246314e-06	TRUE	P0A7D1	Escherichia coli (strain K12)
0.530785346712504	0.0976321600797617	1056.87340039644	5.43658305090119	6.74388073659076e-08	2.19850512012859e-06	TRUE	P04825	Escherichia coli (strain K12)
-0.518913329603785	0.095524024442754	675.176602080942	-5.4322808595105	7.7735642928801e-08	2.51978319834551e-06	TRUE	A0A0A0MTB8, Q8NI36	Homo sapiens
2.37725888591092	0.389149331291372	60.3707540992037	6.10886026200306	7.92041293164667e-08	2.55287885734713e-06	TRUE	P0AE34	Escherichia coli (strain K12)
-0.527230100834925	0.0970960672254719	623.893324619021	-5.42998409616958	8.08239186302772e-08	2.57736543081608e-06	TRUE	P00505	Homo sapiens
1.0790976961287	0.193632193331593	198.698009013805	5.5729250263708	8.08673816154389e-08	2.57736543081608e-06	TRUE	P77774	Escherichia coli (strain K12)
0.681264219648431	0.126540180632448	1125.33981572988	5.38377783438802	8.87350026253678e-08	2.81240661098735e-06	TRUE	P61889	Escherichia coli (strain K12)
-0.497522363809923	0.0928895774831195	856.569405376871	-5.35606229773557	1.09344671618509e-07	3.44647155571046e-06	TRUE	P53396	Homo sapiens
